ProductKey,OrderDate,OrderNumber,CustomerKey,OrderQuantity
536,2022-06-10,SO72582,21390,2
480,2022-06-10,SO72582,21390,2
538,2022-06-10,SO72583,19961,2
529,2022-06-10,SO72583,19961,2
473,2022-06-10,SO72583,19961,1
528,2022-06-10,SO72584,24891,2
530,2022-06-10,SO72585,23308,2
489,2022-06-10,SO72586,17059,1
540,2022-06-10,SO72587,20931,1
529,2022-06-10,SO72587,20931,2
484,2022-06-10,SO72587,20931,2
480,2022-06-10,SO72587,20931,2
375,2022-06-10,SO72587,20931,1
537,2022-06-10,SO72588,22836,1
528,2022-06-10,SO72588,22836,2
360,2022-06-10,SO72588,22836,1
356,2022-06-10,SO72589,26388,1
220,2022-06-10,SO72589,26388,1
489,2022-06-10,SO72590,19454,1
485,2022-06-10,SO72590,19454,2
356,2022-06-10,SO72590,19454,1
358,2022-06-10,SO72591,21542,1
220,2022-06-10,SO72591,21542,1
537,2022-06-10,SO72592,22800,1
528,2022-06-10,SO72592,22800,2
352,2022-06-10,SO72592,22800,1
483,2022-06-10,SO72593,17778,1
358,2022-06-10,SO72593,17778,1
223,2022-06-10,SO72593,17778,2
537,2022-06-10,SO72594,19340,1
528,2022-06-10,SO72594,19340,3
485,2022-06-10,SO72594,19340,2
356,2022-06-10,SO72594,19340,1
223,2022-06-10,SO72594,19340,1
600,2022-06-10,SO72595,16259,1
220,2022-06-10,SO72595,16259,1
480,2022-06-10,SO72596,11503,2
223,2022-06-10,SO72597,12963,2
530,2022-06-10,SO72598,28337,2
487,2022-06-10,SO72598,28337,1
529,2022-06-10,SO72599,11194,2
462,2022-06-10,SO72599,11194,2
214,2022-06-10,SO72599,11194,1
541,2022-06-10,SO72600,27390,1
530,2022-06-10,SO72600,27390,2
479,2022-06-10,SO72600,27390,2
477,2022-06-10,SO72600,27390,3
539,2022-06-10,SO72601,11501,2
535,2022-06-10,SO72602,26072,2
478,2022-06-10,SO72604,20433,2
477,2022-06-10,SO72604,20433,2
462,2022-06-10,SO72604,20433,2
215,2022-06-10,SO72604,20433,1
475,2022-06-10,SO72605,19878,1
474,2022-06-10,SO72606,18993,1
226,2022-06-10,SO72606,18993,1
223,2022-06-10,SO72606,18993,2
528,2022-06-10,SO72607,15412,3
491,2022-06-10,SO72608,16748,1
477,2022-06-10,SO72608,16748,2
485,2022-06-10,SO72609,20202,3
478,2022-06-10,SO72609,20202,2
477,2022-06-10,SO72609,20202,3
223,2022-06-10,SO72609,20202,2
540,2022-06-10,SO72610,14177,1
529,2022-06-10,SO72610,14177,2
484,2022-06-10,SO72610,14177,3
480,2022-06-10,SO72610,14177,2
538,2022-06-10,SO72611,25302,2
529,2022-06-10,SO72611,25302,2
223,2022-06-10,SO72611,25302,2
215,2022-06-10,SO72611,25302,1
530,2022-06-10,SO72612,16189,2
220,2022-06-10,SO72612,16189,1
541,2022-06-10,SO72613,13533,2
530,2022-06-10,SO72613,13533,2
214,2022-06-10,SO72613,13533,1
537,2022-06-10,SO72614,12530,1
528,2022-06-10,SO72614,12530,2
214,2022-06-10,SO72614,12530,1
537,2022-06-10,SO72615,15761,1
528,2022-06-10,SO72615,15761,2
466,2022-06-10,SO72615,15761,2
215,2022-06-10,SO72615,15761,1
598,2022-06-10,SO72616,20012,1
478,2022-06-10,SO72616,20012,2
477,2022-06-10,SO72616,20012,2
587,2022-06-10,SO72617,15503,1
536,2022-06-10,SO72617,15503,2
528,2022-06-10,SO72617,15503,2
220,2022-06-10,SO72617,15503,1
358,2022-06-10,SO72618,13724,1
485,2022-06-10,SO72619,18422,2
360,2022-06-10,SO72619,18422,1
220,2022-06-10,SO72619,18422,1
537,2022-06-10,SO72620,18428,1
480,2022-06-10,SO72620,18428,2
362,2022-06-10,SO72620,18428,1
566,2022-06-10,SO72621,21055,1
481,2022-06-10,SO72621,21055,1
464,2022-06-10,SO72622,27698,2
383,2022-06-10,SO72622,27698,1
215,2022-06-10,SO72622,27698,1
479,2022-06-10,SO72623,27713,2
477,2022-06-10,SO72623,27713,1
462,2022-06-10,SO72623,27713,2
385,2022-06-10,SO72623,27713,1
537,2022-06-10,SO72624,16623,1
528,2022-06-10,SO72624,16623,3
356,2022-06-10,SO72624,16623,1
215,2022-06-10,SO72624,16623,1
478,2022-06-10,SO72625,14048,1
477,2022-06-10,SO72625,14048,2
362,2022-06-10,SO72625,14048,1
588,2022-06-10,SO72626,15575,1
474,2022-06-10,SO72626,15575,1
565,2022-06-10,SO72627,26645,1
223,2022-06-10,SO72627,26645,2
578,2022-06-10,SO72628,26285,1
479,2022-06-10,SO72628,26285,2
477,2022-06-10,SO72628,26285,2
223,2022-06-10,SO72628,26285,2
575,2022-06-10,SO72629,15889,1
479,2022-06-10,SO72629,15889,2
477,2022-06-10,SO72629,15889,2
220,2022-06-10,SO72629,15889,1
605,2022-06-10,SO72630,24325,1
538,2022-06-10,SO72630,24325,2
529,2022-06-10,SO72630,24325,2
480,2022-06-10,SO72630,24325,2
491,2022-06-10,SO72631,22245,1
479,2022-06-10,SO72631,22245,3
477,2022-06-10,SO72631,22245,2
387,2022-06-10,SO72631,22245,1
489,2022-06-10,SO72632,21926,1
466,2022-06-10,SO72632,21926,2
385,2022-06-10,SO72632,21926,1
387,2022-06-10,SO72633,21928,1
229,2022-06-10,SO72633,21928,1
581,2022-06-10,SO72634,19156,1
539,2022-06-10,SO72634,19156,1
480,2022-06-10,SO72634,19156,2
581,2022-06-10,SO72635,19108,1
582,2022-06-10,SO72636,14731,1
214,2022-06-10,SO72636,14731,1
576,2022-06-10,SO72637,29392,1
482,2022-06-10,SO72637,29392,2
577,2022-06-10,SO72639,13134,1
215,2022-06-10,SO72639,13134,1
574,2022-06-10,SO72640,13638,1
220,2022-06-10,SO72640,13638,1
535,2022-06-11,SO72641,14034,2
528,2022-06-11,SO72641,14034,2
485,2022-06-11,SO72641,14034,1
480,2022-06-11,SO72641,14034,1
539,2022-06-11,SO72642,15805,2
529,2022-06-11,SO72642,15805,3
472,2022-06-11,SO72642,15805,1
490,2022-06-11,SO72643,18745,1
485,2022-06-11,SO72643,18745,2
537,2022-06-11,SO72644,22849,1
528,2022-06-11,SO72644,22849,2
484,2022-06-11,SO72644,22849,2
480,2022-06-11,SO72644,22849,2
487,2022-06-11,SO72645,11102,1
478,2022-06-11,SO72645,11102,2
477,2022-06-11,SO72645,11102,2
479,2022-06-11,SO72646,15095,2
477,2022-06-11,SO72646,15095,2
379,2022-06-11,SO72646,15095,1
215,2022-06-11,SO72646,15095,1
479,2022-06-11,SO72647,19952,2
477,2022-06-11,SO72647,19952,2
478,2022-06-11,SO72648,27324,2
356,2022-06-11,SO72648,27324,1
215,2022-06-11,SO72648,27324,1
485,2022-06-11,SO72649,13572,1
362,2022-06-11,SO72649,13572,1
226,2022-06-11,SO72649,13572,1
485,2022-06-11,SO72650,17834,2
478,2022-06-11,SO72650,17834,1
477,2022-06-11,SO72650,17834,1
354,2022-06-11,SO72650,17834,1
223,2022-06-11,SO72650,17834,3
590,2022-06-11,SO72651,17978,1
485,2022-06-11,SO72651,17978,2
478,2022-06-11,SO72651,17978,2
215,2022-06-11,SO72651,17978,1
352,2022-06-11,SO72653,17780,1
537,2022-06-11,SO72654,19476,1
352,2022-06-11,SO72654,19476,1
485,2022-06-11,SO72655,14991,2
356,2022-06-11,SO72655,14991,1
223,2022-06-11,SO72655,14991,2
487,2022-06-11,SO72656,15614,1
485,2022-06-11,SO72656,15614,3
478,2022-06-11,SO72656,15614,2
477,2022-06-11,SO72656,15614,2
362,2022-06-11,SO72656,15614,1
235,2022-06-11,SO72656,15614,1
223,2022-06-11,SO72656,15614,2
215,2022-06-11,SO72656,15614,1
352,2022-06-11,SO72657,21537,1
358,2022-06-11,SO72658,21833,1
485,2022-06-11,SO72659,21835,1
360,2022-06-11,SO72659,21835,1
223,2022-06-11,SO72659,21835,2
214,2022-06-11,SO72659,21835,1
594,2022-06-11,SO72660,19322,1
595,2022-06-11,SO72661,16051,1
599,2022-06-11,SO72662,19302,1
485,2022-06-11,SO72662,19302,2
478,2022-06-11,SO72662,19302,1
477,2022-06-11,SO72662,19302,2
491,2022-06-11,SO72663,11682,1
538,2022-06-11,SO72664,11507,1
480,2022-06-11,SO72664,11507,2
540,2022-06-11,SO72665,24993,1
529,2022-06-11,SO72665,24993,1
462,2022-06-11,SO72665,24993,2
535,2022-06-11,SO72666,11827,2
528,2022-06-11,SO72666,11827,2
220,2022-06-11,SO72666,11827,1
536,2022-06-11,SO72667,17579,2
528,2022-06-11,SO72667,17579,2
462,2022-06-11,SO72667,17579,2
215,2022-06-11,SO72667,17579,1
490,2022-06-11,SO72668,20532,1
478,2022-06-11,SO72668,20532,2
477,2022-06-11,SO72668,20532,1
466,2022-06-11,SO72668,20532,2
478,2022-06-11,SO72669,11845,3
477,2022-06-11,SO72669,11845,2
220,2022-06-11,SO72669,11845,1
483,2022-06-11,SO72670,13941,1
478,2022-06-11,SO72670,13941,2
477,2022-06-11,SO72670,13941,2
223,2022-06-11,SO72670,13941,2
474,2022-06-11,SO72671,18833,1
223,2022-06-11,SO72671,18833,3
477,2022-06-11,SO72672,16917,2
528,2022-06-11,SO72673,16725,2
482,2022-06-11,SO72673,16725,2
485,2022-06-11,SO72674,21308,1
464,2022-06-11,SO72674,21308,2
214,2022-06-11,SO72674,21308,1
528,2022-06-11,SO72675,19939,2
223,2022-06-11,SO72675,19939,2
220,2022-06-11,SO72675,19939,1
537,2022-06-11,SO72676,12751,1
528,2022-06-11,SO72676,12751,1
223,2022-06-11,SO72676,12751,2
214,2022-06-11,SO72676,12751,1
539,2022-06-11,SO72677,14816,2
529,2022-06-11,SO72677,14816,2
215,2022-06-11,SO72677,14816,1
485,2022-06-11,SO72678,19054,2
535,2022-06-11,SO72679,20063,2
528,2022-06-11,SO72679,20063,2
215,2022-06-11,SO72679,20063,1
477,2022-06-11,SO72680,24575,2
538,2022-06-11,SO72681,25792,2
491,2022-06-11,SO72681,25792,1
529,2022-06-11,SO72682,19485,2
480,2022-06-11,SO72682,19485,3
537,2022-06-11,SO72683,11130,1
480,2022-06-11,SO72683,11130,1
537,2022-06-11,SO72684,11230,1
528,2022-06-11,SO72684,11230,3
480,2022-06-11,SO72684,11230,3
537,2022-06-11,SO72685,11781,1
528,2022-06-11,SO72685,11781,2
215,2022-06-11,SO72685,11781,1
537,2022-06-11,SO72686,11676,1
480,2022-06-11,SO72686,11676,2
537,2022-06-11,SO72687,14725,1
528,2022-06-11,SO72687,14725,2
232,2022-06-11,SO72687,14725,1
485,2022-06-11,SO72688,16370,1
223,2022-06-11,SO72689,13412,1
226,2022-06-11,SO72690,12477,1
482,2022-06-11,SO72691,12550,2
235,2022-06-11,SO72691,12550,1
600,2022-06-11,SO72692,20002,1
478,2022-06-11,SO72692,20002,3
477,2022-06-11,SO72692,20002,2
215,2022-06-11,SO72692,20002,1
588,2022-06-11,SO72693,15525,1
484,2022-06-11,SO72693,15525,1
594,2022-06-11,SO72694,14026,1
485,2022-06-11,SO72694,14026,2
480,2022-06-11,SO72694,14026,2
600,2022-06-11,SO72695,20033,1
535,2022-06-11,SO72695,20033,3
480,2022-06-11,SO72695,20033,2
589,2022-06-11,SO72696,15428,1
475,2022-06-11,SO72696,15428,1
223,2022-06-11,SO72696,15428,2
485,2022-06-11,SO72697,18429,2
352,2022-06-11,SO72697,18429,1
478,2022-06-11,SO72698,18381,2
477,2022-06-11,SO72698,18381,1
466,2022-06-11,SO72698,18381,2
354,2022-06-11,SO72698,18381,1
570,2022-06-11,SO72699,27899,1
215,2022-06-11,SO72699,27899,1
360,2022-06-11,SO72700,16659,1
358,2022-06-11,SO72701,16661,1
214,2022-06-11,SO72701,16661,1
583,2022-06-11,SO72702,24598,1
539,2022-06-11,SO72702,24598,2
529,2022-06-11,SO72702,24598,1
487,2022-06-11,SO72702,24598,1
487,2022-06-11,SO72703,22199,1
479,2022-06-11,SO72703,22199,1
477,2022-06-11,SO72703,22199,2
371,2022-06-11,SO72703,22199,1
540,2022-06-11,SO72704,22201,1
529,2022-06-11,SO72704,22201,2
488,2022-06-11,SO72704,22201,1
371,2022-06-11,SO72704,22201,1
220,2022-06-11,SO72704,22201,1
389,2022-06-11,SO72705,27743,1
215,2022-06-11,SO72705,27743,1
591,2022-06-11,SO72706,13022,1
485,2022-06-11,SO72706,13022,2
484,2022-06-11,SO72706,13022,2
487,2022-06-11,SO72707,13973,1
358,2022-06-11,SO72707,13973,1
587,2022-06-11,SO72709,15582,1
536,2022-06-11,SO72709,15582,2
491,2022-06-11,SO72709,15582,1
477,2022-06-11,SO72709,15582,3
487,2022-06-11,SO72710,13109,1
360,2022-06-11,SO72710,13109,1
566,2022-06-11,SO72711,16820,1
483,2022-06-11,SO72711,16820,1
479,2022-06-11,SO72711,16820,2
477,2022-06-11,SO72711,16820,2
575,2022-06-11,SO72712,28131,1
479,2022-06-11,SO72712,28131,2
477,2022-06-11,SO72712,28131,2
215,2022-06-11,SO72712,28131,1
561,2022-06-11,SO72713,28070,1
215,2022-06-11,SO72713,28070,1
605,2022-06-11,SO72714,24291,1
604,2022-06-11,SO72715,22008,1
479,2022-06-11,SO72715,22008,2
477,2022-06-11,SO72715,22008,2
223,2022-06-11,SO72715,22008,2
606,2022-06-11,SO72716,24295,1
487,2022-06-11,SO72716,24295,1
479,2022-06-11,SO72716,24295,2
477,2022-06-11,SO72716,24295,3
580,2022-06-11,SO72717,18979,1
479,2022-06-11,SO72717,18979,3
477,2022-06-11,SO72717,18979,2
215,2022-06-11,SO72717,18979,1
580,2022-06-11,SO72718,19294,1
539,2022-06-11,SO72718,19294,2
529,2022-06-11,SO72718,19294,2
487,2022-06-11,SO72718,19294,1
215,2022-06-11,SO72718,19294,1
385,2022-06-11,SO72720,20901,1
606,2022-06-11,SO72721,14716,1
484,2022-06-11,SO72721,14716,2
479,2022-06-11,SO72721,14716,1
477,2022-06-11,SO72721,14716,1
606,2022-06-11,SO72722,13607,1
464,2022-06-11,SO72722,13607,3
575,2022-06-11,SO72723,18177,1
541,2022-06-11,SO72723,18177,2
530,2022-06-11,SO72723,18177,3
584,2022-06-11,SO72724,27986,1
479,2022-06-11,SO72724,27986,2
477,2022-06-11,SO72724,27986,2
606,2022-06-11,SO72725,26918,1
490,2022-06-11,SO72725,26918,1
479,2022-06-11,SO72725,26918,2
477,2022-06-11,SO72725,26918,2
223,2022-06-11,SO72725,26918,2
604,2022-06-11,SO72726,26921,1
479,2022-06-11,SO72726,26921,1
477,2022-06-11,SO72726,26921,2
600,2022-06-12,SO72727,16685,1
535,2022-06-12,SO72727,16685,2
528,2022-06-12,SO72727,16685,2
214,2022-06-12,SO72727,16685,1
563,2022-06-12,SO72728,13970,1
215,2022-06-12,SO72728,13970,1
574,2022-06-12,SO72729,14020,1
490,2022-06-12,SO72729,14020,1
575,2022-06-12,SO72730,14030,1
214,2022-06-12,SO72730,14030,1
573,2022-06-12,SO72731,14031,1
220,2022-06-12,SO72731,14031,1
478,2022-06-12,SO72732,29193,2
477,2022-06-12,SO72732,29193,2
220,2022-06-12,SO72732,29193,1
530,2022-06-12,SO72733,28930,2
484,2022-06-12,SO72733,28930,3
480,2022-06-12,SO72733,28930,2
529,2022-06-12,SO72734,29061,2
483,2022-06-12,SO72735,13635,1
488,2022-06-12,SO72736,17058,1
485,2022-06-12,SO72737,20716,2
352,2022-06-12,SO72737,20716,1
223,2022-06-12,SO72737,20716,1
588,2022-06-12,SO72738,16531,1
536,2022-06-12,SO72738,16531,2
528,2022-06-12,SO72738,16531,2
223,2022-06-12,SO72738,16531,2
214,2022-06-12,SO72738,16531,1
587,2022-06-12,SO72739,16541,1
487,2022-06-12,SO72739,16541,1
485,2022-06-12,SO72739,16541,2
593,2022-06-12,SO72740,16288,1
485,2022-06-12,SO72740,16288,3
529,2022-06-12,SO72741,29131,2
529,2022-06-12,SO72742,29050,2
466,2022-06-12,SO72742,29050,3
215,2022-06-12,SO72742,29050,1
478,2022-06-12,SO72743,17371,2
477,2022-06-12,SO72743,17371,1
536,2022-06-12,SO72744,23126,2
528,2022-06-12,SO72744,23126,2
484,2022-06-12,SO72744,23126,2
480,2022-06-12,SO72744,23126,1
478,2022-06-12,SO72745,22007,2
214,2022-06-12,SO72745,22007,1
478,2022-06-12,SO72746,21280,2
477,2022-06-12,SO72746,21280,3
462,2022-06-12,SO72746,21280,2
491,2022-06-12,SO72747,11019,1
475,2022-06-12,SO72747,11019,1
487,2022-06-12,SO72748,25090,1
484,2022-06-12,SO72748,25090,2
477,2022-06-12,SO72748,25090,3
489,2022-06-12,SO72749,17273,1
477,2022-06-12,SO72749,17273,2
223,2022-06-12,SO72749,17273,2
480,2022-06-12,SO72750,16648,2
477,2022-06-12,SO72750,16648,2
477,2022-06-12,SO72751,17131,2
528,2022-06-12,SO72752,15360,2
485,2022-06-12,SO72753,13857,2
481,2022-06-12,SO72753,13857,2
478,2022-06-12,SO72753,13857,2
477,2022-06-12,SO72753,13857,2
485,2022-06-12,SO72754,13475,2
215,2022-06-12,SO72754,13475,1
485,2022-06-12,SO72755,13727,1
229,2022-06-12,SO72755,13727,1
223,2022-06-12,SO72755,13727,3
539,2022-06-12,SO72756,21824,2
480,2022-06-12,SO72756,21824,2
540,2022-06-12,SO72757,12824,1
529,2022-06-12,SO72757,12824,2
484,2022-06-12,SO72757,12824,2
485,2022-06-12,SO72758,19055,2
482,2022-06-12,SO72758,19055,2
478,2022-06-12,SO72758,19055,2
477,2022-06-12,SO72758,19055,2
539,2022-06-12,SO72759,16403,1
529,2022-06-12,SO72759,16403,3
481,2022-06-12,SO72759,16403,2
538,2022-06-12,SO72760,25789,2
529,2022-06-12,SO72760,25789,1
477,2022-06-12,SO72761,24699,2
464,2022-06-12,SO72761,24699,2
530,2022-06-12,SO72763,25475,3
215,2022-06-12,SO72763,25475,1
485,2022-06-12,SO72764,16497,1
462,2022-06-12,SO72764,16497,2
220,2022-06-12,SO72764,16497,1
537,2022-06-12,SO72765,14586,1
528,2022-06-12,SO72765,14586,3
485,2022-06-12,SO72766,17509,2
478,2022-06-12,SO72766,17509,2
477,2022-06-12,SO72766,17509,2
464,2022-06-12,SO72766,17509,2
485,2022-06-12,SO72767,18578,2
478,2022-06-12,SO72767,18578,2
352,2022-06-12,SO72767,18578,1
596,2022-06-12,SO72768,20004,1
478,2022-06-12,SO72768,20004,2
477,2022-06-12,SO72768,20004,1
215,2022-06-12,SO72768,20004,1
358,2022-06-12,SO72769,18497,1
220,2022-06-12,SO72769,18497,1
478,2022-06-12,SO72770,18386,2
477,2022-06-12,SO72770,18386,2
358,2022-06-12,SO72770,18386,1
573,2022-06-12,SO72772,25457,1
541,2022-06-12,SO72772,25457,2
530,2022-06-12,SO72772,25457,2
480,2022-06-12,SO72772,25457,2
604,2022-06-12,SO72773,11001,1
479,2022-06-12,SO72773,11001,1
477,2022-06-12,SO72773,11001,2
215,2022-06-12,SO72773,11001,1
537,2022-06-12,SO72774,16629,1
352,2022-06-12,SO72774,16629,1
464,2022-06-12,SO72775,16636,2
358,2022-06-12,SO72775,16636,1
214,2022-06-12,SO72775,16636,1
568,2022-06-12,SO72776,11263,1
479,2022-06-12,SO72776,11263,2
477,2022-06-12,SO72776,11263,2
462,2022-06-12,SO72776,11263,1
561,2022-06-12,SO72778,25014,1
220,2022-06-12,SO72778,25014,1
575,2022-06-12,SO72779,28071,1
223,2022-06-12,SO72779,28071,3
604,2022-06-12,SO72780,23871,1
483,2022-06-12,SO72780,23871,1
479,2022-06-12,SO72780,23871,1
477,2022-06-12,SO72780,23871,2
580,2022-06-12,SO72781,18103,1
214,2022-06-12,SO72781,18103,1
582,2022-06-12,SO72782,19002,1
539,2022-06-12,SO72782,19002,2
529,2022-06-12,SO72782,19002,2
580,2022-06-12,SO72783,22635,1
539,2022-06-12,SO72783,22635,2
480,2022-06-12,SO72783,22635,3
489,2022-06-12,SO72784,25636,1
385,2022-06-12,SO72784,25636,1
606,2022-06-12,SO72785,28692,1
575,2022-06-12,SO72786,11995,1
462,2022-06-12,SO72786,11995,2
214,2022-06-12,SO72786,11995,1
561,2022-06-12,SO72787,13959,1
491,2022-06-12,SO72787,13959,1
223,2022-06-12,SO72787,13959,2
606,2022-06-12,SO72788,28119,1
215,2022-06-12,SO72788,28119,1
535,2022-06-13,SO72789,13969,2
480,2022-06-13,SO72789,13969,2
539,2022-06-13,SO72790,15240,2
529,2022-06-13,SO72790,15240,3
214,2022-06-13,SO72790,15240,1
540,2022-06-13,SO72791,18279,1
529,2022-06-13,SO72791,18279,3
466,2022-06-13,SO72791,18279,2
214,2022-06-13,SO72791,18279,1
223,2022-06-13,SO72792,11913,2
479,2022-06-13,SO72793,11245,3
377,2022-06-13,SO72793,11245,1
485,2022-06-13,SO72794,21516,2
480,2022-06-13,SO72794,21516,2
362,2022-06-13,SO72794,21516,1
589,2022-06-13,SO72795,14827,1
476,2022-06-13,SO72795,14827,1
232,2022-06-13,SO72795,14827,1
480,2022-06-13,SO72796,21828,2
352,2022-06-13,SO72796,21828,1
595,2022-06-13,SO72797,16269,1
535,2022-06-13,SO72797,16269,2
528,2022-06-13,SO72797,16269,2
480,2022-06-13,SO72797,16269,2
529,2022-06-13,SO72798,11330,2
220,2022-06-13,SO72798,11330,1
529,2022-06-13,SO72799,11203,1
235,2022-06-13,SO72800,29284,1
538,2022-06-13,SO72801,11142,1
529,2022-06-13,SO72801,11142,1
472,2022-06-13,SO72801,11142,1
541,2022-06-13,SO72802,26126,2
541,2022-06-13,SO72803,27013,2
530,2022-06-13,SO72803,27013,2
480,2022-06-13,SO72803,27013,1
541,2022-06-13,SO72804,13239,2
530,2022-06-13,SO72804,13239,3
536,2022-06-13,SO72805,22146,2
528,2022-06-13,SO72805,22146,3
480,2022-06-13,SO72805,22146,2
536,2022-06-13,SO72806,22159,2
480,2022-06-13,SO72806,22159,2
487,2022-06-13,SO72807,20697,1
484,2022-06-13,SO72807,20697,2
478,2022-06-13,SO72807,20697,2
477,2022-06-13,SO72807,20697,2
477,2022-06-13,SO72808,18500,2
215,2022-06-13,SO72808,18500,1
477,2022-06-13,SO72809,27042,2
473,2022-06-13,SO72809,27042,1
476,2022-06-13,SO72810,19234,1
235,2022-06-13,SO72810,19234,1
477,2022-06-13,SO72811,12203,3
226,2022-06-13,SO72811,12203,1
223,2022-06-13,SO72811,12203,2
220,2022-06-13,SO72811,12203,1
528,2022-06-13,SO72812,16505,2
220,2022-06-13,SO72812,16505,1
485,2022-06-13,SO72813,13928,2
473,2022-06-13,SO72813,13928,1
485,2022-06-13,SO72814,14972,1
214,2022-06-13,SO72814,14972,1
477,2022-06-13,SO72815,24840,1
462,2022-06-13,SO72815,24840,2
538,2022-06-13,SO72816,24844,2
529,2022-06-13,SO72816,24844,2
541,2022-06-13,SO72817,13830,2
530,2022-06-13,SO72817,13830,1
487,2022-06-13,SO72817,13830,1
537,2022-06-13,SO72818,12098,1
528,2022-06-13,SO72818,12098,2
214,2022-06-13,SO72818,12098,1
598,2022-06-13,SO72819,16228,1
535,2022-06-13,SO72819,16228,3
528,2022-06-13,SO72819,16228,2
484,2022-06-13,SO72820,21348,3
478,2022-06-13,SO72820,21348,1
477,2022-06-13,SO72820,21348,2
352,2022-06-13,SO72820,21348,1
352,2022-06-13,SO72821,18643,1
478,2022-06-13,SO72822,18427,2
477,2022-06-13,SO72822,18427,2
464,2022-06-13,SO72822,18427,2
358,2022-06-13,SO72822,18427,1
567,2022-06-13,SO72823,15662,1
479,2022-06-13,SO72823,15662,2
477,2022-06-13,SO72823,15662,2
473,2022-06-13,SO72823,15662,1
573,2022-06-13,SO72824,12298,1
481,2022-06-13,SO72824,12298,1
582,2022-06-13,SO72825,24597,1
539,2022-06-13,SO72825,24597,2
529,2022-06-13,SO72825,24597,1
490,2022-06-13,SO72825,24597,1
223,2022-06-13,SO72825,24597,2
214,2022-06-13,SO72825,24597,1
580,2022-06-13,SO72826,22934,1
539,2022-06-13,SO72826,22934,2
529,2022-06-13,SO72826,22934,2
583,2022-06-13,SO72827,22938,1
539,2022-06-13,SO72827,22938,2
529,2022-06-13,SO72827,22938,1
604,2022-06-13,SO72828,27493,1
538,2022-06-13,SO72828,27493,2
223,2022-06-13,SO72828,27493,1
385,2022-06-13,SO72829,26588,1
215,2022-06-13,SO72829,26588,1
573,2022-06-13,SO72830,28264,1
220,2022-06-13,SO72830,28264,1
571,2022-06-13,SO72831,24671,1
541,2022-06-13,SO72831,24671,2
530,2022-06-13,SO72831,24671,2
578,2022-06-13,SO72832,24342,1
215,2022-06-13,SO72832,24342,1
561,2022-06-13,SO72833,15850,1
491,2022-06-13,SO72833,15850,1
584,2022-06-13,SO72834,23882,1
473,2022-06-13,SO72834,23882,1
606,2022-06-13,SO72835,24234,1
538,2022-06-13,SO72835,24234,1
480,2022-06-13,SO72835,24234,1
539,2022-06-13,SO72836,22241,1
529,2022-06-13,SO72836,22241,1
385,2022-06-13,SO72836,22241,1
583,2022-06-13,SO72837,19133,1
581,2022-06-13,SO72838,26957,1
229,2022-06-13,SO72838,26957,1
223,2022-06-13,SO72838,26957,2
489,2022-06-13,SO72839,25599,1
389,2022-06-13,SO72839,25599,1
479,2022-06-13,SO72840,21100,1
477,2022-06-13,SO72840,21100,3
381,2022-06-13,SO72840,21100,1
223,2022-06-13,SO72840,21100,2
215,2022-06-13,SO72840,21100,1
606,2022-06-13,SO72841,28503,1
479,2022-06-13,SO72841,28503,2
477,2022-06-13,SO72841,28503,2
466,2022-06-13,SO72841,28503,2
606,2022-06-13,SO72842,28508,1
220,2022-06-13,SO72842,28508,1
562,2022-06-13,SO72844,18166,1
482,2022-06-13,SO72844,18166,2
564,2022-06-13,SO72845,11992,1
223,2022-06-13,SO72845,11992,2
584,2022-06-13,SO72846,27484,1
577,2022-06-13,SO72847,14263,1
488,2022-06-13,SO72847,14263,1
563,2022-06-13,SO72848,13633,1
564,2022-06-13,SO72849,11920,1
220,2022-06-13,SO72849,11920,1
537,2022-06-14,SO72850,20051,1
528,2022-06-14,SO72850,20051,2
485,2022-06-14,SO72850,20051,2
464,2022-06-14,SO72850,20051,1
360,2022-06-14,SO72850,20051,1
229,2022-06-14,SO72850,20051,1
580,2022-06-14,SO72851,22939,1
491,2022-06-14,SO72851,22939,1
464,2022-06-14,SO72851,22939,2
229,2022-06-14,SO72852,11801,1
539,2022-06-14,SO72853,15804,2
529,2022-06-14,SO72853,15804,2
214,2022-06-14,SO72853,15804,1
539,2022-06-14,SO72854,15787,2
529,2022-06-14,SO72854,15787,2
214,2022-06-14,SO72854,15787,1
535,2022-06-14,SO72855,14227,1
528,2022-06-14,SO72855,14227,2
220,2022-06-14,SO72855,14227,1
490,2022-06-14,SO72856,17493,1
485,2022-06-14,SO72856,17493,2
487,2022-06-14,SO72857,19761,1
484,2022-06-14,SO72857,19761,2
477,2022-06-14,SO72857,19761,2
537,2022-06-14,SO72858,27733,1
483,2022-06-14,SO72858,27733,1
480,2022-06-14,SO72858,27733,1
475,2022-06-14,SO72859,26146,1
530,2022-06-14,SO72860,28932,1
489,2022-06-14,SO72860,28932,1
214,2022-06-14,SO72860,28932,1
215,2022-06-14,SO72861,14013,1
480,2022-06-14,SO72862,19098,2
491,2022-06-14,SO72863,23612,1
485,2022-06-14,SO72863,23612,3
352,2022-06-14,SO72863,23612,1
589,2022-06-14,SO72864,22619,1
229,2022-06-14,SO72864,22619,1
589,2022-06-14,SO72865,19446,1
484,2022-06-14,SO72865,19446,2
478,2022-06-14,SO72866,21508,1
477,2022-06-14,SO72866,21508,1
352,2022-06-14,SO72866,21508,1
214,2022-06-14,SO72866,21508,1
478,2022-06-14,SO72867,13546,2
360,2022-06-14,SO72867,13546,1
214,2022-06-14,SO72867,13546,1
